text,label
you deliver order wrongly there no lady name alka in my house whom you place order nor order reach my address yet,1
Please Change Debit Date to 15th of Mid Month. It Helps Salaried to Pay EMI Easily. Thank you.!,2
excellent timely,2
service feedback always in star,1
vary good sarvice,1
worst experience of delivery order late day when dilivery person come he forget bring my order than go office collect my order,0
partner not ready wait in hurry,1
bahut,1
worng parsul,1
where do you deliver iti do not get it otp,0
very kind generous person,2
if possible delivery person can give tentative time of delivery slot of say between noon or between pm pm etc,1
"Nothing that I can think of, the service was excellent!!!",2
do not receive delivery,0
provide expect time of delivery a range of yo hr,1
Dear sir I want to inform that this order related product not delivered to us . I dnt know why your server shows this .Please confirm this from your side.,0
fast accurate,1
it schedule for november but deliver on th november,1
delivery representative dont call for delivery,1
it wrong parcel,0
old goggle please return order,1
plzz dont deliver between pm rest time for senior citizen,1
in tp house madhapur branch in people behaviour tooooo bad,0
my order not deliver in time,0
very bad service courier boy not contact me without contact update detail address insufficient address absolutely correct try courier service then he say come office pick your parcel we don deliver your parcel abd courier service very far from my house km blue dirt courier service very worst no talk sense in staff of blue dirt,0
time should take care ofand phone should do,1
save,1
delivery date same a show when order dispatch very happy that delivery date do not change it secure delivery through otp it fast delivery agent a know about my address correctly deliver my address without call or anything that impressive,2
peter great,2
parcel deliver smoothly on time thanks delivery partner who handle parcel neatly,2
no customer support no service no response fake message fake all thing worst company ever,0
please update,1
Courier partner deliver on time but in Maccaron in order details still it?s not yet update any process written as processing,1
your staff not friendly,0
collect personally from blue dart office kannur near sn park,1
best dilevery,1
heartful reliable service,2
it one of betterno more at all,1
Delivery boy is so angry behaviour and delivery boy is don't a change money,0
great keep it up,2
great svc,2
service not good delivery boy directly mark package cant deliver because in complete address without call me also address current just km away from delivery warehouse so reason have collect package from warehouse,0
get my order deliver very smoothly,2
bill rupee cod deliveey person take now who responsible for extra go delivery person kindly cross check return rupee,1
Account opening journey is very smooth . Happy with idfc bank services and process,2
jaisa dikha raha tha video main waisa bilkul bhi nhi hain yeh sare dont like it this saari,1
please deliver all parcel timely,1
courier service very worst,0
delivery was fine i guess . there was minimum call bt this feedback process is confusing.,1
mujhe mere pure product ni diye gye v,1
person who deliver today very nice helpful but incident occur when first delievry attempt his name himanshu kumar he rude unhelpful he didnt even reach location say he already do call didnt recieve any call nor do he reach location he say he wont come can go ahead complain,0
